channel,betas,pvals,tstat,time,frequency
P1,0.5527821272453433,0.010017248083209368,2.579403936645815,-0.45,0.5
C3,0.40264484301543174,0.3808836577567306,0.8765976840861923,-0.45,0.5
Cz,0.003793819760590292,0.9612341002062812,0.04861539049791926,-0.45,1.5128205128205128
F1,-0.008466866207445039,0.9322853640305826,-0.08499040188268414,-0.45,1.5128205128205128
P1,-0.2281579582089905,0.09170849324384317,-1.6878368488808655,-0.45,1.5128205128205128
C3,0.22152945944046903,0.04003198797277554,2.0557050875669742,-0.45,1.5128205128205128
Cz,-0.11716428051191449,0.09625835237853234,-1.664646094804463,-0.45,2.525641025641025
F1,0.14119166737263938,0.07042141307099614,1.8109002747406535,-0.45,2.525641025641025
P1,0.0002998589989935806,0.9978364705458508,0.00271217036665152,-0.45,2.525641025641025
C3,-0.01628799660494021,0.8531032744633544,-0.18520098503827473,-0.45,2.525641025641025
Cz,-0.05923203282962016,0.48888968931718524,-0.6922942000358371,-0.45,3.5384615384615383
F1,-0.0182111811273128,0.8216322235536084,-0.225498307516602,-0.45,3.5384615384615383
P1,-0.1902307095524058,0.1105176060622978,-1.5970825352597724,-0.45,3.5384615384615383
C3,0.0973515101741761,0.2400149324453153,1.1755447444399438,-0.45,3.5384615384615383
Cz,0.12226127990393935,0.22339525811054822,1.218194787660252,-0.45,4.55128205128205
F1,-0.09614177782691329,0.39360317787295385,-0.853413755139162,-0.45,4.55128205128205
P1,-0.2635146425811252,0.058391986057305265,-1.894624527294573,-0.45,4.55128205128205
C3,0.10040890135226119,0.30703382559798836,1.0219082194478708,-0.45,4.55128205128205
Cz,0.20278507035968574,0.13649314947355423,1.4900017031967105,-0.45,5.564102564102564
F1,-0.08358168832573883,0.6863304009813436,-0.40394004790132637,-0.45,5.564102564102564
P1,-0.3051305832124626,0.08638547377133332,-1.7162206528467379,-0.45,5.564102564102564
C3,-0.015188787732966138,0.9241140644839149,-0.09527349180419233,-0.45,5.564102564102564
Cz,0.1757114697741093,0.4328404603148416,0.7846089497922486,-0.45,6.5769230769230775
F1,0.1953145737063404,0.4833129687470624,0.7012062707749585,-0.45,6.5769230769230775
P1,-0.20017818752635524,0.3678052110365111,-0.900937973521792,-0.45,6.5769230769230775
C3,-0.15140802902273615,0.41730053380443277,-0.8114014692301375,-0.45,6.5769230769230775
Cz,0.10643185085813717,0.7311017467649608,0.3437417760370113,-0.45,7.589743589743589
F1,0.13016683234017584,0.7135894816596648,0.3671278808371996,-0.45,7.589743589743589
P1,-0.05890329926522026,0.8703116344431465,-0.16329824896178144,-0.45,7.589743589743589
C3,-0.230893686332182,0.28808532138445336,-1.0628118277805518,-0.45,7.589743589743589
Cz,-0.11730756701914079,0.7367721500569554,-0.33621018314058276,-0.45,8.602564102564102
F1,-0.2023474728794852,0.6586975140893143,-0.4418242722218837,-0.45,8.602564102564102
P1,-0.38114922219082475,0.5010292114048311,-0.6730786010439663,-0.45,8.602564102564102
C3,-0.28377362029945175,0.21737015652017805,-1.2342117465204323,-0.45,8.602564102564102
Cz,-0.3475096317760245,0.310875809995674,-1.0138225157679486,-0.45,9.615384615384617
F1,-0.33640659178670784,0.5216394692900184,-0.6410132140298316,-0.45,9.615384615384617
P1,-0.7899207651249386,0.28450708365174326,-1.070736125543028,-0.45,9.615384615384617
C3,-0.34057591859661485,0.14924438372271603,-1.443152303844847,-0.45,9.615384615384617
Cz,-0.3680339945762969,0.1940519846259855,-1.2994295422194493,-0.45,10.628205128205126
F1,-0.22502454896109703,0.6302960576158219,-0.48143695404506326,-0.45,10.628205128205126
P1,-0.6922930519730559,0.3478000997703916,-0.939240350041061,-0.45,10.628205128205126
C3,-0.291423263726858,0.18425613316624861,-1.3285510645014613,-0.45,10.628205128205126
Cz,-0.2232258245302962,0.25852554619188806,-1.130435589980974,-0.45,11.64102564102564
F1,-0.06881850131414743,0.8325981530499389,-0.21141791260673753,-0.45,11.64102564102564
P1,-0.3948979862888977,0.4835743290530157,-0.7007880610308105,-0.45,11.64102564102564
C3,-0.18026548308227414,0.31490178799554097,-1.0054264168490972,-0.45,11.64102564102564
Cz,-0.06587358813300292,0.6001040480270097,-0.5243973573309126,-0.45,12.653846153846152
F1,0.015494279368573427,0.93765456732892,0.07823521112781744,-0.45,12.653846153846152
P1,-0.20612902064952718,0.5540065896963136,-0.5919383770214187,-0.45,12.653846153846152
C3,-0.08985247487621567,0.5024756968136079,-0.6708113965470168,-0.45,12.653846153846152
Cz,0.032336702256726774,0.6878170270070547,0.40192624854856257,-0.45,13.666666666666664
F1,0.029902443480283983,0.8103382066218887,0.2400467222857147,-0.45,13.666666666666664
P1,-0.13941777092045182,0.4637796707101377,-0.7328819635586318,-0.45,13.666666666666664
C3,-0.036678682619061855,0.7068875443782494,-0.3761335970514379,-0.45,13.666666666666664
Cz,0.06450399531332719,0.2700471874079174,1.1035225569477134,-0.45,14.67948717948718
F1,0.015261168600018705,0.8731443413537985,0.15970306778407947,-0.45,14.67948717948718
P1,-0.1211514316599684,0.26564089608422203,-1.113709251406849,-0.45,14.67948717948718
C3,-0.0162740174760228,0.8297676025574312,-0.21504790693599604,-0.45,14.67948717948718
Cz,0.051835766948122836,0.30545561631912976,1.0252755083161051,-0.45,15.692307692307693
F1,-0.0024407138760219774,0.9779241480293497,-0.02767766826065778,-0.45,15.692307692307693
P1,-0.10204078354582176,0.19490012065387302,-1.296973140746,-0.45,15.692307692307693
C3,-0.029706147239977925,0.6577907016517837,-0.44307784303088293,-0.45,15.692307692307693
Cz,0.013820213619114655,0.7755991573072838,0.2851268685686713,-0.45,16.705128205128204
F1,-0.024959428661366714,0.7711368605015798,-0.29095673400883554,-0.45,16.705128205128204
P1,-0.07732531772401517,0.2615032493185372,-1.1233902437545242,-0.45,16.705128205128204
C3,-0.06200735131186563,0.35770532753863615,-0.9201062259739432,-0.45,16.705128205128204
Cz,-0.030354504221348402,0.5469103977210531,-0.6025762678175854,-0.45,17.71794871794872
F1,-0.0563960562170538,0.5007888912614687,-0.6734589111618723,-0.45,17.71794871794872
P1,-0.06637012150890652,0.305734785060754,-1.024663004523051,-0.45,17.71794871794872
C3,-0.09190108335828763,0.1939693553702824,-1.299666464369058,-0.45,17.71794871794872
Cz,-0.06459442328452633,0.24529448847962654,-1.1624472901754315,-0.45,18.73076923076923
F1,-0.08655726188919309,0.30698879968169723,-1.0220065838242853,-0.45,18.73076923076923
P1,-0.07697517287632495,0.2074004846385219,-1.2614462329722484,-0.45,18.73076923076923
C3,-0.10983398480727002,0.14055896563037137,-1.4747057881016716,-0.45,18.73076923076923
