index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
2,Miss - RP,-0.058,-0.665,0.548,0.253,3299.0,-0.23,1.0,,-2.077744140625
0,Hit - Miss,0.302,-0.525,1.129,0.345,3299.0,0.875,1.0,,-2.067744140625
1,Hit - RP,0.537,-0.158,1.231,0.29,3299.0,1.85,0.193,,-2.067744140625
2,Miss - RP,0.235,-0.381,0.85,0.257,3299.0,0.913,1.0,,-2.067744140625
0,Hit - Miss,0.004,-0.829,0.837,0.348,3299.0,0.011,1.0,,-2.057744140625
1,Hit - RP,0.315,-0.385,1.014,0.292,3299.0,1.077,0.845,,-2.057744140625
2,Miss - RP,0.311,-0.31,0.931,0.259,3299.0,1.2,0.691,,-2.057744140625
0,Hit - Miss,-0.106,-0.955,0.744,0.355,2616.81,-0.298,1.0,,-2.0477441406249994
1,Hit - RP,0.014,-0.701,0.729,0.298,1826.024,0.047,1.0,,-2.0477441406249994
2,Miss - RP,0.12,-0.518,0.757,0.266,732.202,0.451,1.0,,-2.0477441406249994
0,Hit - Miss,-0.148,-1.004,0.708,0.358,2784.117,-0.414,1.0,,-2.037744140625
1,Hit - RP,-0.1,-0.823,0.623,0.302,2087.236,-0.332,1.0,,-2.037744140625
2,Miss - RP,0.048,-0.6,0.696,0.27,903.194,0.177,1.0,,-2.037744140625
0,Hit - Miss,-0.056,-0.906,0.794,0.355,2652.675,-0.158,1.0,,-2.027744140625
1,Hit - RP,-0.166,-0.882,0.549,0.299,1880.079,-0.557,1.0,,-2.027744140625
2,Miss - RP,-0.11,-0.749,0.528,0.266,768.256,-0.414,1.0,,-2.027744140625
0,Hit - Miss,0.013,-0.862,0.888,0.365,3299.0,0.035,1.0,,-2.017744140625
1,Hit - RP,-0.207,-0.942,0.528,0.307,3299.0,-0.675,1.0,,-2.017744140625
2,Miss - RP,-0.22,-0.871,0.432,0.272,3299.0,-0.809,1.0,,-2.017744140625
0,Hit - Miss,-0.099,-0.995,0.798,0.374,3299.0,-0.264,1.0,,-2.0077441406249994
1,Hit - RP,-0.142,-0.895,0.611,0.314,3299.0,-0.451,1.0,,-2.0077441406249994
2,Miss - RP,-0.043,-0.711,0.624,0.279,3299.0,-0.155,1.0,,-2.0077441406249994
0,Hit - Miss,-0.238,-1.141,0.664,0.377,3299.0,-0.633,1.0,,-1.997744140625
1,Hit - RP,-0.047,-0.805,0.712,0.317,3299.0,-0.148,1.0,,-1.997744140625
2,Miss - RP,0.192,-0.48,0.864,0.281,3299.0,0.683,1.0,,-1.997744140625
0,Hit - Miss,-0.149,-1.055,0.758,0.378,3299.0,-0.393,1.0,,-1.987744140625
1,Hit - RP,0.156,-0.605,0.918,0.318,3299.0,0.492,1.0,,-1.987744140625
2,Miss - RP,0.305,-0.37,0.98,0.282,3299.0,1.083,0.836,,-1.987744140625
0,Hit - Miss,0.097,-0.827,1.021,0.386,3299.0,0.252,1.0,,-1.977744140625
1,Hit - RP,0.404,-0.373,1.18,0.324,3299.0,1.245,0.64,,-1.977744140625
2,Miss - RP,0.307,-0.382,0.995,0.287,3299.0,1.067,0.858,,-1.977744140625
0,Hit - Miss,0.192,-0.756,1.139,0.395,3299.0,0.484,1.0,,-1.967744140625
1,Hit - RP,0.441,-0.355,1.237,0.332,3299.0,1.327,0.554,,-1.967744140625
2,Miss - RP,0.249,-0.456,0.955,0.294,3299.0,0.847,1.0,,-1.967744140625
0,Hit - Miss,0.231,-0.73,1.193,0.401,3299.0,0.577,1.0,,-1.957744140625
1,Hit - RP,0.437,-0.371,1.245,0.337,3299.0,1.295,0.587,,-1.957744140625
2,Miss - RP,0.205,-0.511,0.921,0.299,3299.0,0.687,1.0,,-1.957744140625
0,Hit - Miss,0.294,-0.674,1.262,0.404,3299.0,0.727,1.0,,-1.947744140625
1,Hit - RP,0.458,-0.355,1.271,0.34,3299.0,1.348,0.533,,-1.947744140625
2,Miss - RP,0.164,-0.557,0.885,0.301,3299.0,0.545,1.0,,-1.947744140625
0,Hit - Miss,0.131,-0.841,1.104,0.406,3299.0,0.324,1.0,,-1.937744140625
1,Hit - RP,0.3,-0.517,1.117,0.341,3299.0,0.88,1.0,,-1.937744140625
2,Miss - RP,0.169,-0.555,0.893,0.302,3299.0,0.558,1.0,,-1.937744140625
0,Hit - Miss,-0.109,-1.096,0.879,0.412,3299.0,-0.264,1.0,,-1.9277441406249995
1,Hit - RP,0.038,-0.791,0.868,0.346,3299.0,0.111,1.0,,-1.9277441406249995
2,Miss - RP,0.147,-0.588,0.882,0.307,3299.0,0.48,1.0,,-1.9277441406249995
0,Hit - Miss,-0.303,-1.293,0.688,0.413,3299.0,-0.732,1.0,,-1.9177441406249995
1,Hit - RP,-0.145,-0.977,0.687,0.347,3299.0,-0.418,1.0,,-1.9177441406249995
2,Miss - RP,0.157,-0.58,0.895,0.308,3299.0,0.512,1.0,,-1.9177441406249995
0,Hit - Miss,-0.604,-1.593,0.386,0.413,3299.0,-1.46,0.433,,-1.9077441406249995
1,Hit - RP,-0.189,-1.021,0.642,0.347,3299.0,-0.545,1.0,,-1.9077441406249995
2,Miss - RP,0.414,-0.323,1.151,0.308,3299.0,1.346,0.535,,-1.9077441406249995
0,Hit - Miss,-0.629,-1.621,0.364,0.414,3299.0,-1.517,0.388,,-1.8977441406249995
1,Hit - RP,-0.135,-0.969,0.699,0.348,3299.0,-0.387,1.0,,-1.8977441406249995
2,Miss - RP,0.494,-0.245,1.233,0.309,3299.0,1.601,0.328,,-1.8977441406249995
0,Hit - Miss,-0.204,-1.218,0.809,0.423,3299.0,-0.483,1.0,,-1.8877441406249995
1,Hit - RP,-0.074,-0.926,0.777,0.356,3299.0,-0.209,1.0,,-1.8877441406249995
2,Miss - RP,0.13,-0.625,0.884,0.315,3299.0,0.412,1.0,,-1.8877441406249995
0,Hit - Miss,0.152,-0.887,1.19,0.434,2607.447,0.35,1.0,,-1.8777441406249995
1,Hit - RP,0.016,-0.858,0.89,0.365,1813.714,0.044,1.0,,-1.8777441406249995
2,Miss - RP,-0.136,-0.915,0.643,0.324,728.872,-0.419,1.0,,-1.8777441406249995
0,Hit - Miss,0.25,-0.807,1.308,0.442,2642.762,0.567,1.0,,-1.867744140625
1,Hit - RP,0.135,-0.756,1.025,0.372,1865.248,0.362,1.0,,-1.867744140625
2,Miss - RP,-0.116,-0.91,0.678,0.331,759.062,-0.35,1.0,,-1.867744140625
0,Hit - Miss,0.315,-0.749,1.378,0.444,2538.428,0.709,1.0,,-1.857744140625
1,Hit - RP,0.224,-0.67,1.118,0.373,1717.915,0.601,1.0,,-1.857744140625
2,Miss - RP,-0.09,-0.884,0.703,0.331,678.352,-0.273,1.0,,-1.857744140625
0,Hit - Miss,0.085,-0.992,1.161,0.449,2783.728,0.189,1.0,,-1.847744140625
1,Hit - RP,0.062,-0.846,0.97,0.379,2088.781,0.163,1.0,,-1.847744140625
2,Miss - RP,-0.023,-0.836,0.79,0.339,910.273,-0.068,1.0,,-1.847744140625
0,Hit - Miss,-0.278,-1.351,0.796,0.448,2671.287,-0.619,1.0,,-1.837744140625
1,Hit - RP,-0.266,-1.17,0.638,0.377,1909.057,-0.705,1.0,,-1.837744140625
2,Miss - RP,0.012,-0.795,0.818,0.336,788.946,0.035,1.0,,-1.837744140625
0,Hit - Miss,-0.372,-1.434,0.691,0.444,3299.0,-0.837,1.0,,-1.827744140625
1,Hit - RP,-0.287,-1.18,0.606,0.373,3299.0,-0.77,1.0,,-1.827744140625
2,Miss - RP,0.084,-0.707,0.876,0.33,3299.0,0.255,1.0,,-1.827744140625
0,Hit - Miss,0.014,-1.065,1.092,0.45,3299.0,0.03,1.0,,-1.817744140625
1,Hit - RP,0.082,-0.825,0.988,0.378,3299.0,0.216,1.0,,-1.817744140625
2,Miss - RP,0.068,-0.735,0.871,0.335,3299.0,0.203,1.0,,-1.817744140625
0,Hit - Miss,0.192,-0.909,1.293,0.46,3299.0,0.418,1.0,,-1.807744140625
1,Hit - RP,0.232,-0.693,1.157,0.386,3299.0,0.601,1.0,,-1.807744140625
2,Miss - RP,0.04,-0.78,0.859,0.342,3299.0,0.116,1.0,,-1.807744140625
0,Hit - Miss,-0.248,-1.346,0.849,0.458,3299.0,-0.542,1.0,,-1.7977441406249997
1,Hit - RP,-0.066,-0.988,0.856,0.385,3299.0,-0.171,1.0,,-1.7977441406249997
2,Miss - RP,0.182,-0.635,1.0,0.341,3299.0,0.535,1.0,,-1.7977441406249997
0,Hit - Miss,-0.495,-1.597,0.608,0.46,2819.395,-1.075,0.848,,-1.7877441406249996
1,Hit - RP,-0.257,-1.187,0.674,0.388,2148.83,-0.661,1.0,,-1.7877441406249996
2,Miss - RP,0.238,-0.597,1.073,0.348,952.975,0.683,1.0,,-1.7877441406249996
0,Hit - Miss,-0.267,-1.371,0.837,0.461,2864.37,-0.579,1.0,,-1.7777441406249996
1,Hit - RP,-0.17,-1.102,0.763,0.389,2229.465,-0.436,1.0,,-1.7777441406249996
2,Miss - RP,0.097,-0.74,0.935,0.349,1019.901,0.278,1.0,,-1.7777441406249996
0,Hit - Miss,-0.168,-1.281,0.945,0.465,2852.424,-0.362,1.0,,-1.7677441406249996
1,Hit - RP,0.031,-0.909,0.971,0.392,2207.695,0.079,1.0,,-1.7677441406249996
2,Miss - RP,0.199,-0.645,1.043,0.352,1001.304,0.566,1.0,,-1.7677441406249996
0,Hit - Miss,-0.34,-1.457,0.777,0.466,2695.116,-0.73,1.0,,-1.7577441406249996
1,Hit - RP,0.021,-0.92,0.962,0.393,1945.348,0.054,1.0,,-1.7577441406249996
2,Miss - RP,0.361,-0.479,1.202,0.35,810.981,1.032,0.908,,-1.7577441406249996
0,Hit - Miss,-0.265,-1.378,0.848,0.464,2685.523,-0.571,1.0,,-1.7477441406249996
1,Hit - RP,-0.222,-1.16,0.715,0.391,1930.288,-0.568,1.0,,-1.7477441406249996
2,Miss - RP,0.043,-0.794,0.88,0.349,800.647,0.123,1.0,,-1.7477441406249996
0,Hit - Miss,0.121,-0.998,1.241,0.467,2626.588,0.26,1.0,,-1.7377441406249996
1,Hit - RP,-0.213,-1.155,0.73,0.393,1842.266,-0.541,1.0,,-1.7377441406249996
2,Miss - RP,-0.334,-1.174,0.505,0.35,748.048,-0.955,1.0,,-1.7377441406249996
0,Hit - Miss,0.11,-1.022,1.242,0.473,2583.224,0.233,1.0,,-1.7277441406249996
1,Hit - RP,-0.119,-1.071,0.834,0.397,1779.556,-0.299,1.0,,-1.7277441406249996
2,Miss - RP,-0.229,-1.076,0.619,0.353,710.619,-0.648,1.0,,-1.7277441406249996
0,Hit - Miss,-0.151,-1.297,0.994,0.478,3299.0,-0.316,1.0,,-1.7177441406249996
1,Hit - RP,-0.12,-1.083,0.842,0.402,3299.0,-0.3,1.0,,-1.7177441406249996
2,Miss - RP,0.031,-0.822,0.884,0.356,3299.0,0.087,1.0,,-1.7177441406249996
0,Hit - Miss,-0.207,-1.37,0.957,0.486,3299.0,-0.426,1.0,,-1.7077441406249996
1,Hit - RP,-0.051,-1.029,0.926,0.408,3299.0,-0.126,1.0,,-1.7077441406249996
2,Miss - RP,0.155,-0.711,1.022,0.362,3299.0,0.43,1.0,,-1.7077441406249996
0,Hit - Miss,-0.211,-1.386,0.963,0.49,3299.0,-0.431,1.0,,-1.6977441406249996
1,Hit - RP,-0.142,-1.129,0.845,0.412,3299.0,-0.344,1.0,,-1.6977441406249996
2,Miss - RP,0.07,-0.805,0.944,0.365,3299.0,0.191,1.0,,-1.6977441406249996
0,Hit - Miss,-0.313,-1.497,0.87,0.494,2659.179,-0.634,1.0,,-1.6877441406249996
1,Hit - RP,-0.238,-1.234,0.759,0.416,1890.103,-0.571,1.0,,-1.6877441406249996
2,Miss - RP,0.075,-0.814,0.965,0.371,775.218,0.204,1.0,,-1.6877441406249996
0,Hit - Miss,-0.466,-1.652,0.72,0.495,2619.775,-0.941,1.0,,-1.6777441406249995
1,Hit - RP,-0.253,-1.251,0.745,0.417,1832.59,-0.608,1.0,,-1.6777441406249995
2,Miss - RP,0.213,-0.676,1.102,0.37,743.238,0.575,1.0,,-1.6777441406249995
0,Hit - Miss,-0.676,-1.847,0.495,0.489,2600.429,-1.382,0.501,,-1.6677441406249995
1,Hit - RP,-0.373,-1.359,0.612,0.411,1804.319,-0.908,1.0,,-1.6677441406249995
2,Miss - RP,0.303,-0.574,1.18,0.366,725.706,0.828,1.0,,-1.6677441406249995
0,Hit - Miss,-0.458,-1.626,0.709,0.487,2658.847,-0.94,1.0,,-1.6577441406249995
1,Hit - RP,-0.289,-1.273,0.694,0.41,1889.497,-0.705,1.0,,-1.6577441406249995
2,Miss - RP,0.169,-0.708,1.046,0.366,774.516,0.462,1.0,,-1.6577441406249995
0,Hit - Miss,0.168,-0.996,1.332,0.486,3299.0,0.346,1.0,,-1.6477441406249995
1,Hit - RP,0.099,-0.879,1.077,0.408,3299.0,0.242,1.0,,-1.6477441406249995
2,Miss - RP,-0.069,-0.936,0.798,0.362,3299.0,-0.191,1.0,,-1.6477441406249995
0,Hit - Miss,0.173,-0.994,1.341,0.487,3299.0,0.355,1.0,,-1.6377441406249995
1,Hit - RP,0.276,-0.705,1.257,0.41,3299.0,0.674,1.0,,-1.6377441406249995
2,Miss - RP,0.103,-0.767,0.972,0.363,3299.0,0.283,1.0,,-1.6377441406249995
0,Hit - Miss,-0.559,-1.738,0.621,0.492,2739.633,-1.135,0.77,,-1.6277441406249995
1,Hit - RP,-0.005,-0.999,0.99,0.415,2014.32,-0.011,1.0,,-1.6277441406249995
2,Miss - RP,0.554,-0.336,1.444,0.371,852.524,1.492,0.408,,-1.6277441406249995
0,Hit - Miss,-0.717,-1.911,0.478,0.499,2684.202,-1.437,0.452,,-1.6177441406249995
1,Hit - RP,-0.168,-1.175,0.838,0.42,1927.118,-0.401,1.0,,-1.6177441406249995
2,Miss - RP,0.548,-0.351,1.448,0.375,795.27,1.462,0.432,,-1.6177441406249995
0,Hit - Miss,-0.126,-1.322,1.07,0.499,3299.0,-0.253,1.0,,-1.6077441406249997
1,Hit - RP,-0.04,-1.045,0.964,0.419,3299.0,-0.096,1.0,,-1.6077441406249997
2,Miss - RP,0.086,-0.804,0.976,0.372,3299.0,0.231,1.0,,-1.6077441406249997
0,Hit - Miss,-0.089,-1.286,1.108,0.5,2473.571,-0.178,1.0,,-1.5977441406249997
1,Hit - RP,-0.096,-1.102,0.911,0.42,1629.681,-0.228,1.0,,-1.5977441406249997
2,Miss - RP,-0.007,-0.9,0.887,0.372,624.373,-0.018,1.0,,-1.5977441406249997
0,Hit - Miss,-0.56,-1.78,0.661,0.51,2597.597,-1.098,0.816,,-1.5877441406249997
1,Hit - RP,-0.269,-1.296,0.759,0.429,1798.219,-0.627,1.0,,-1.5877441406249997
2,Miss - RP,0.291,-0.625,1.207,0.382,715.611,0.762,1.0,,-1.5877441406249997
0,Hit - Miss,-0.454,-1.679,0.77,0.511,2578.245,-0.888,1.0,,-1.5777441406249997
1,Hit - RP,-0.146,-1.177,0.885,0.43,1770.281,-0.339,1.0,,-1.5777441406249997
2,Miss - RP,0.308,-0.61,1.226,0.383,698.109,0.805,1.0,,-1.5777441406249997
0,Hit - Miss,-0.226,-1.454,1.002,0.513,2609.541,-0.44,1.0,,-1.5677441406249997
1,Hit - RP,0.148,-0.886,1.183,0.432,1814.173,0.343,1.0,,-1.5677441406249997
2,Miss - RP,0.374,-0.549,1.297,0.385,721.309,0.972,0.994,,-1.5677441406249997
0,Hit - Miss,-0.183,-1.425,1.059,0.519,2721.495,-0.353,1.0,,-1.5577441406249997
1,Hit - RP,0.285,-0.762,1.333,0.437,1984.628,0.652,1.0,,-1.5577441406249997
2,Miss - RP,0.468,-0.469,1.406,0.391,830.647,1.198,0.693,,-1.5577441406249997
0,Hit - Miss,-0.142,-1.388,1.103,0.52,2734.404,-0.274,1.0,,-1.5477441406249997
1,Hit - RP,0.278,-0.772,1.328,0.438,2007.371,0.633,1.0,,-1.5477441406249997
2,Miss - RP,0.42,-0.519,1.359,0.391,851.925,1.073,0.851,,-1.5477441406249997
0,Hit - Miss,-0.151,-1.391,1.089,0.518,3299.0,-0.291,1.0,,-1.5377441406249996
1,Hit - RP,0.306,-0.736,1.348,0.435,3299.0,0.702,1.0,,-1.5377441406249996
2,Miss - RP,0.456,-0.467,1.38,0.386,3299.0,1.183,0.71,,-1.5377441406249996
0,Hit - Miss,0.174,-1.072,1.421,0.52,2554.935,0.335,1.0,,-1.5277441406249996
1,Hit - RP,0.495,-0.553,1.543,0.438,1739.171,1.131,0.774,,-1.5277441406249996
2,Miss - RP,0.321,-0.612,1.253,0.389,685.119,0.825,1.0,,-1.5277441406249996
0,Hit - Miss,0.423,-0.819,1.664,0.518,2578.447,0.816,1.0,,-1.5177441406249996
1,Hit - RP,0.538,-0.506,1.583,0.436,1770.787,1.235,0.651,,-1.5177441406249996
2,Miss - RP,0.116,-0.815,1.046,0.388,699.08,0.299,1.0,,-1.5177441406249996
0,Hit - Miss,0.23,-1.006,1.466,0.516,3299.0,0.445,1.0,,-1.5077441406249996
1,Hit - RP,0.3,-0.738,1.339,0.434,3299.0,0.693,1.0,,-1.5077441406249996
2,Miss - RP,0.071,-0.85,0.991,0.384,3299.0,0.184,1.0,,-1.5077441406249996
0,Hit - Miss,0.265,-0.976,1.506,0.518,3299.0,0.511,1.0,,-1.4977441406249996
1,Hit - RP,0.267,-0.776,1.31,0.435,3299.0,0.613,1.0,,-1.4977441406249996
2,Miss - RP,0.002,-0.922,0.926,0.386,3299.0,0.005,1.0,,-1.4977441406249996
0,Hit - Miss,0.435,-0.812,1.683,0.521,3299.0,0.835,1.0,,-1.4877441406249998
1,Hit - RP,0.56,-0.488,1.608,0.438,3299.0,1.28,0.602,,-1.4877441406249998
2,Miss - RP,0.125,-0.804,1.054,0.388,3299.0,0.323,1.0,,-1.4877441406249998
0,Hit - Miss,0.35,-0.903,1.604,0.523,3299.0,0.669,1.0,,-1.4777441406249996
1,Hit - RP,0.788,-0.265,1.841,0.44,3299.0,1.792,0.22,,-1.4777441406249996
2,Miss - RP,0.438,-0.496,1.371,0.39,3299.0,1.123,0.784,,-1.4777441406249996
0,Hit - Miss,0.253,-1.0,1.507,0.523,3299.0,0.484,1.0,,-1.4677441406249998
1,Hit - RP,0.817,-0.236,1.87,0.44,3299.0,1.858,0.19,,-1.4677441406249998
2,Miss - RP,0.563,-0.37,1.497,0.39,3299.0,1.446,0.445,,-1.4677441406249998
0,Hit - Miss,0.032,-1.226,1.29,0.525,2599.593,0.062,1.0,,-1.4577441406249996
1,Hit - RP,0.58,-0.479,1.639,0.442,1801.168,1.312,0.569,,-1.4577441406249996
2,Miss - RP,0.547,-0.396,1.491,0.393,717.608,1.392,0.493,,-1.4577441406249996
0,Hit - Miss,-0.286,-1.551,0.979,0.528,2720.645,-0.542,1.0,,-1.4477441406249998
1,Hit - RP,0.272,-0.794,1.339,0.445,1984.289,0.611,1.0,,-1.4477441406249998
2,Miss - RP,0.559,-0.395,1.512,0.398,833.222,1.405,0.482,,-1.4477441406249998
0,Hit - Miss,-0.306,-1.578,0.967,0.531,2661.055,-0.576,1.0,,-1.4377441406249996
1,Hit - RP,0.303,-0.769,1.375,0.447,1892.015,0.677,1.0,,-1.4377441406249996
2,Miss - RP,0.609,-0.348,1.566,0.399,773.635,1.526,0.382,,-1.4377441406249996
0,Hit - Miss,-0.212,-1.508,1.084,0.541,2708.016,-0.392,1.0,,-1.4277441406249998
1,Hit - RP,0.354,-0.739,1.446,0.456,1963.622,0.776,1.0,,-1.4277441406249998
2,Miss - RP,0.566,-0.411,1.543,0.407,817.487,1.39,0.495,,-1.4277441406249998
0,Hit - Miss,-0.248,-1.565,1.068,0.55,2733.946,-0.452,1.0,,-1.4177441406249995
1,Hit - RP,0.195,-0.915,1.305,0.463,2005.319,0.421,1.0,,-1.4177441406249995
2,Miss - RP,0.443,-0.55,1.437,0.414,846.808,1.07,0.854,,-1.4177441406249995
0,Hit - Miss,-0.393,-1.731,0.945,0.558,2772.136,-0.703,1.0,,-1.4077441406249998
1,Hit - RP,0.207,-0.922,1.336,0.471,2068.041,0.439,1.0,,-1.4077441406249998
2,Miss - RP,0.6,-0.411,1.611,0.422,891.5,1.423,0.465,,-1.4077441406249998
0,Hit - Miss,-0.256,-1.597,1.086,0.56,2692.974,-0.456,1.0,,-1.3977441406249995
1,Hit - RP,0.506,-0.625,1.637,0.472,1939.935,1.071,0.852,,-1.3977441406249995
2,Miss - RP,0.761,-0.25,1.773,0.421,801.43,1.806,0.214,,-1.3977441406249995
0,Hit - Miss,-0.024,-1.36,1.312,0.558,2783.426,-0.043,1.0,,-1.3877441406249995
1,Hit - RP,0.776,-0.352,1.903,0.471,2085.847,1.648,0.299,,-1.3877441406249995
2,Miss - RP,0.8,-0.212,1.811,0.422,901.585,1.897,0.175,,-1.3877441406249995
0,Hit - Miss,-0.052,-1.389,1.284,0.558,2887.026,-0.094,1.0,,-1.3777441406249995
1,Hit - RP,0.824,-0.305,1.954,0.471,2269.942,1.748,0.242,,-1.3777441406249995
2,Miss - RP,0.877,-0.139,1.893,0.424,1051.667,2.069,0.116,,-1.3777441406249995
0,Hit - Miss,-0.104,-1.435,1.226,0.555,3040.405,-0.188,1.0,,-1.3677441406249995
1,Hit - RP,0.782,-0.345,1.909,0.47,2576.87,1.662,0.29,,-1.3677441406249995
2,Miss - RP,0.886,-0.134,1.907,0.426,1365.877,2.083,0.112,,-1.3677441406249995
0,Hit - Miss,0.138,-1.186,1.461,0.553,3102.643,0.249,1.0,,-1.3577441406249997
1,Hit - RP,0.802,-0.32,1.925,0.468,2716.968,1.713,0.261,,-1.3577441406249997
2,Miss - RP,0.665,-0.355,1.684,0.425,1553.104,1.563,0.355,,-1.3577441406249997
0,Hit - Miss,0.364,-0.955,1.684,0.551,3008.328,0.662,1.0,,-1.3477441406249997
1,Hit - RP,0.742,-0.375,1.859,0.466,2507.763,1.591,0.335,,-1.3477441406249997
2,Miss - RP,0.377,-0.633,1.387,0.421,1283.455,0.896,1.0,,-1.3477441406249997
0,Hit - Miss,0.27,-1.063,1.603,0.557,2888.311,0.486,1.0,,-1.3377441406249997
1,Hit - RP,0.507,-0.62,1.634,0.47,2270.68,1.078,0.843,,-1.3377441406249997
2,Miss - RP,0.237,-0.777,1.251,0.423,1048.233,0.56,1.0,,-1.3377441406249997
0,Hit - Miss,0.268,-1.072,1.607,0.559,2886.762,0.478,1.0,,-1.3277441406249997
1,Hit - RP,0.523,-0.609,1.655,0.473,2268.574,1.107,0.806,,-1.3277441406249997
2,Miss - RP,0.255,-0.763,1.274,0.425,1048.282,0.601,1.0,,-1.3277441406249997
0,Hit - Miss,0.347,-1.001,1.694,0.563,2907.91,0.616,1.0,,-1.3177441406249994
1,Hit - RP,0.864,-0.275,2.003,0.475,2308.907,1.818,0.208,,-1.3177441406249994
2,Miss - RP,0.518,-0.508,1.543,0.428,1085.865,1.21,0.679,,-1.3177441406249994
0,Hit - Miss,0.001,-1.361,1.364,0.569,2925.958,0.002,1.0,,-1.3077441406249997
1,Hit - RP,0.889,-0.263,2.041,0.481,2341.914,1.849,0.194,,-1.3077441406249997
2,Miss - RP,0.888,-0.151,1.926,0.433,1112.704,2.05,0.122,,-1.3077441406249997
0,Hit - Miss,-0.503,-1.863,0.857,0.568,2947.405,-0.886,1.0,,-1.2977441406249994
1,Hit - RP,0.582,-0.569,1.732,0.48,2381.661,1.211,0.678,,-1.2977441406249994
2,Miss - RP,1.085,0.046,2.123,0.433,1145.985,2.504,0.037,*,-1.2977441406249994
0,Hit - Miss,-0.531,-1.892,0.83,0.568,2911.251,-0.934,1.0,,-1.2877441406249996
1,Hit - RP,0.432,-0.719,1.583,0.48,2312.301,0.899,1.0,,-1.2877441406249996
2,Miss - RP,0.963,-0.074,2.0,0.432,1081.848,2.226,0.079,.,-1.2877441406249996
0,Hit - Miss,-0.365,-1.735,1.006,0.572,2808.948,-0.637,1.0,,-1.2777441406249994
1,Hit - RP,0.448,-0.709,1.605,0.483,2128.326,0.927,1.0,,-1.2777441406249994
2,Miss - RP,0.812,-0.227,1.851,0.433,930.96,1.875,0.183,,-1.2777441406249994
0,Hit - Miss,-0.518,-1.896,0.86,0.575,2806.383,-0.9,1.0,,-1.2677441406249996
1,Hit - RP,0.47,-0.693,1.634,0.486,2123.242,0.968,0.999,,-1.2677441406249996
2,Miss - RP,0.988,-0.057,2.033,0.436,925.423,2.268,0.071,.,-1.2677441406249996
0,Hit - Miss,-0.753,-2.133,0.627,0.576,2933.567,-1.307,0.574,,-1.2577441406249994
1,Hit - RP,0.541,-0.626,1.708,0.487,2355.025,1.111,0.8,,-1.2577441406249994
2,Miss - RP,1.294,0.242,2.347,0.439,1121.286,2.948,0.01,**,-1.2577441406249994
0,Hit - Miss,-0.798,-2.177,0.582,0.576,2988.757,-1.385,0.498,,-1.2477441406249996
1,Hit - RP,0.567,-0.601,1.734,0.487,2466.213,1.163,0.735,,-1.2477441406249996
2,Miss - RP,1.365,0.309,2.42,0.44,1235.699,3.1,0.006,**,-1.2477441406249996
0,Hit - Miss,-0.684,-2.07,0.701,0.578,2991.882,-1.183,0.711,,-1.2377441406249998
1,Hit - RP,0.557,-0.616,1.73,0.49,2472.665,1.138,0.766,,-1.2377441406249998
2,Miss - RP,1.241,0.181,2.301,0.442,1242.684,2.808,0.015,*,-1.2377441406249998
0,Hit - Miss,-0.385,-1.773,1.004,0.58,2964.448,-0.664,1.0,,-1.2277441406249996
1,Hit - RP,0.658,-0.517,1.833,0.491,2414.889,1.341,0.54,,-1.2277441406249996
2,Miss - RP,1.043,-0.019,2.104,0.443,1177.614,2.355,0.056,.,-1.2277441406249996
0,Hit - Miss,-0.261,-1.662,1.141,0.585,3026.955,-0.445,1.0,,-1.2177441406249998
1,Hit - RP,0.739,-0.449,1.926,0.496,2544.492,1.49,0.409,,-1.2177441406249998
2,Miss - RP,0.999,-0.076,2.074,0.449,1319.2,2.228,0.078,.,-1.2177441406249998
0,Hit - Miss,-0.258,-1.667,1.151,0.588,3075.639,-0.439,1.0,,-1.2077441406249996
1,Hit - RP,0.737,-0.458,1.931,0.499,2652.83,1.477,0.419,,-1.2077441406249996
2,Miss - RP,0.995,-0.089,2.078,0.452,1458.039,2.201,0.084,.,-1.2077441406249996
0,Hit - Miss,-0.038,-1.457,1.38,0.592,3056.445,-0.065,1.0,,-1.1977441406249998
1,Hit - RP,0.697,-0.505,1.9,0.502,2609.129,1.389,0.494,,-1.1977441406249998
2,Miss - RP,0.736,-0.354,1.826,0.455,1399.149,1.618,0.318,,-1.1977441406249998
0,Hit - Miss,0.009,-1.414,1.431,0.594,2857.82,0.015,1.0,,-1.1877441406249996
1,Hit - RP,0.531,-0.671,1.733,0.502,2212.116,1.058,0.87,,-1.1877441406249996
2,Miss - RP,0.522,-0.56,1.604,0.451,991.945,1.158,0.742,,-1.1877441406249996
0,Hit - Miss,-0.207,-1.624,1.211,0.592,2580.126,-0.35,1.0,,-1.1777441406249998
1,Hit - RP,0.455,-0.739,1.648,0.498,1770.907,0.913,1.0,,-1.1777441406249998
2,Miss - RP,0.662,-0.403,1.726,0.444,692.527,1.491,0.409,,-1.1777441406249998
0,Hit - Miss,-0.34,-1.761,1.081,0.593,2622.194,-0.573,1.0,,-1.1677441406249995
1,Hit - RP,0.539,-0.659,1.736,0.5,1830.371,1.078,0.844,,-1.1677441406249995
2,Miss - RP,0.879,-0.191,1.949,0.446,724.913,1.971,0.147,,-1.1677441406249995
0,Hit - Miss,-0.379,-1.816,1.058,0.6,2759.847,-0.632,1.0,,-1.1577441406249998
1,Hit - RP,0.499,-0.714,1.712,0.506,2043.373,0.986,0.973,,-1.1577441406249998
